nflverse_game_id,week,posteam,defteam,defense_personnel,defense_id,short_name,position_group,snaps
2025_13_NYG_NE,13,NE,NYG,p_326,00-0035687,B.Okereke,LB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0036998,J.Holland,DB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0036937,P.Adebo,DB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0036982,C.Golston,DL,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0037758,C.Flott,DB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0038123,D.Belton,DB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0037447,T.Fox,LB,1
2025_13_NYG_NE,13,NE,NYG,p_326,00-0039861,T.Nubin,DB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0039821,A.Phillips,DB,2
2025_13_NYG_NE,13,NE,NYG,p_326,00-0040694,D.Alexander,DL,2
2025_13_NYG_NE,13,NE,NYG,p_434,00-0037260,D.Davidson,DL,1
2025_13_NYG_NE,13,NE,NYG,p_245,00-0032667,R.Robertson-Harris,DL,17
2025_13_NYG_NE,13,NE,NYG,p_245,00-0035713,B.Burns,LB,26
2025_13_NYG_NE,13,NE,NYG,p_245,00-0035687,B.Okereke,LB,26
2025_13_NYG_NE,13,NE,NYG,p_245,00-0036998,J.Holland,DB,26
2025_13_NYG_NE,13,NE,NYG,p_245,00-0036937,P.Adebo,DB,26
2025_13_NYG_NE,13,NE,NYG,p_245,00-0037758,C.Flott,DB,26
2025_13_NYG_NE,13,NE,NYG,p_245,00-0038123,D.Belton,DB,17
2025_13_NYG_NE,13,NE,NYG,p_245,00-0037260,D.Davidson,DL,6
2025_13_NYG_NE,13,NE,NYG,p_245,00-0037447,T.Fox,LB,1
2025_13_NYG_NE,13,NE,NYG,p_245,00-0038399,Z.Barnes,LB,26
2025_13_NYG_NE,13,NE,NYG,p_245,00-0039821,A.Phillips,DB,16
2025_13_NYG_NE,13,NE,NYG,p_326,00-0035713,B.Burns,LB,1
2025_13_NYG_NE,13,NYG,NE,p_245,00-0034828,H.Landry,LB,11
2025_13_NYG_NE,13,NYG,NE,p_245,00-0034778,C.Davis,DB,23
2025_13_NYG_NE,13,NYG,NE,p_245,00-0034720,R.Spillane,LB,18
2025_13_NYG_NE,13,NYG,NE,p_245,00-0036286,K.Chaisson,LB,11
2025_13_NYG_NE,13,NYG,NE,p_245,00-0036302,J.Hawkins,DB,23
2025_13_NYG_NE,13,NYG,NE,p_245,00-0036981,C.Barmore,DL,17
2025_13_NYG_NE,13,NYG,NE,p_245,00-0036813,C.Elliss,LB,23
2025_13_NYG_NE,13,NYG,NE,p_245,00-0037253,M.Jones,DB,23
2025_13_NYG_NE,13,NYG,NE,p_245,00-0039147,C.Gonzalez,DB,23
2025_13_NYG_NE,13,NYG,NE,p_245,00-0038653,C.Durden,DL,13
2025_13_NYG_NE,13,NYG,NE,p_245,00-0040716,C.Woodson,DB,23
2025_13_NYG_NE,13,NYG,NE,p_344,00-0034828,H.Landry,LB,7
2025_13_NYG_NE,13,NYG,NE,p_344,00-0034778,C.Davis,DB,12
2025_13_NYG_NE,13,NYG,NE,p_344,00-0034720,R.Spillane,LB,10
2025_13_NYG_NE,13,NYG,NE,p_344,00-0036286,K.Chaisson,LB,10
2025_13_NYG_NE,13,NYG,NE,p_344,00-0036302,J.Hawkins,DB,13
2025_13_NYG_NE,13,NYG,NE,p_344,00-0036981,C.Barmore,DL,7
2025_13_NYG_NE,13,NYG,NE,p_344,00-0037596,J.Gibbens,LB,12
2025_13_NYG_NE,13,NYG,NE,p_344,00-0039147,C.Gonzalez,DB,12
2025_13_NYG_NE,13,NYG,NE,p_344,00-0038653,C.Durden,DL,8
2025_13_NYG_NE,13,NYG,NE,p_344,00-0040716,C.Woodson,DB,10
2025_13_NYG_NE,13,NYG,NE,p_344,00-0040371,E.Gregory,DL,10
2025_13_NYG_NE,13,NYG,NE,p_155,00-0034828,H.Landry,LB,7
2025_13_NYG_NE,13,NYG,NE,p_155,00-0034778,C.Davis,DB,13
2025_13_NYG_NE,13,NYG,NE,p_155,00-0034720,R.Spillane,LB,5
2025_13_NYG_NE,13,NYG,NE,p_155,00-0036286,K.Chaisson,LB,13
2025_13_NYG_NE,13,NYG,NE,p_155,00-0036302,J.Hawkins,DB,13
2025_13_NYG_NE,13,NYG,NE,p_155,00-0036981,C.Barmore,DL,13
2025_13_NYG_NE,13,NYG,NE,p_155,00-0036813,C.Elliss,LB,11
2025_13_NYG_NE,13,NYG,NE,p_155,00-0037253,M.Jones,DB,13
2025_13_NYG_NE,13,NYG,NE,p_155,00-0039147,C.Gonzalez,DB,13
2025_13_NYG_NE,13,NYG,NE,p_155,00-0039054,M.Mapu,LB,4
2025_13_NYG_NE,13,NYG,NE,p_155,00-0040716,C.Woodson,DB,13
2025_13_NYG_NE,13,NYG,NE,p_254,00-0034778,C.Davis,DB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0034720,R.Spillane,LB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0035240,J.Tavai,LB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0036193,A.Jennings,LB,1
2025_13_NYG_NE,13,NYG,NE,p_254,00-0036302,J.Hawkins,DB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0037596,J.Gibbens,LB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0039147,C.Gonzalez,DB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0040716,C.Woodson,DB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0040171,J.Farmer,DL,1
2025_13_NYG_NE,13,NYG,NE,p_254,00-0040371,E.Gregory,DL,1
2025_13_NYG_NE,13,NYG,NE,p_254,00-0040574,E.Ponder,LB,1
2025_13_NYG_NE,13,NYG,NE,p_245,00-0036193,A.Jennings,LB,12
2025_13_NYG_NE,13,NYG,NE,p_245,00-0040171,J.Farmer,DL,6
2025_13_NYG_NE,13,NYG,NE,p_245,00-0040371,E.Gregory,DL,9
2025_13_NYG_NE,13,NYG,NE,p_245,00-0040574,E.Ponder,LB,12
2025_13_NYG_NE,13,NYG,NE,p_155,00-0040574,E.Ponder,LB,11
2025_13_NYG_NE,13,NE,NYG,p_434,00-0039861,T.Nubin,DB,5
2025_13_NYG_NE,13,NYG,NE,p_344,00-0036193,A.Jennings,LB,5
2025_13_NYG_NE,13,NYG,NE,p_344,00-0037711,J.Pharms,DL,7
2025_13_NYG_NE,13,NYG,NE,p_344,00-0040171,J.Farmer,DL,7
2025_13_NYG_NE,13,NE,NYG,p_335,00-0037260,D.Davidson,DL,3
2025_13_NYG_NE,13,NE,NYG,p_335,00-0040677,A.Carter,LB,3
2025_13_NYG_NE,13,NE,NYG,p_344,00-0032667,R.Robertson-Harris,DL,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0035713,B.Burns,LB,6
2025_13_NYG_NE,13,NE,NYG,p_344,00-0035687,B.Okereke,LB,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0036998,J.Holland,DB,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0036937,P.Adebo,DB,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0037758,C.Flott,DB,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0038123,D.Belton,DB,5
2025_13_NYG_NE,13,NE,NYG,p_344,00-0037260,D.Davidson,DL,5
2025_13_NYG_NE,13,NE,NYG,p_344,00-0038399,Z.Barnes,LB,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0040677,A.Carter,LB,7
2025_13_NYG_NE,13,NE,NYG,p_344,00-0040694,D.Alexander,DL,4
2025_13_NYG_NE,13,NE,NYG,p_245,00-0035683,D.Lawrence,DL,20
2025_13_NYG_NE,13,NE,NYG,p_245,00-0040677,A.Carter,LB,25
2025_13_NYG_NE,13,NYG,NE,p_344,00-0040574,E.Ponder,LB,2
2025_13_NYG_NE,13,NYG,NE,p_344,00-0035240,J.Tavai,LB,6
2025_13_NYG_NE,13,NYG,NE,p_245,00-0037711,J.Pharms,DL,1
2025_13_NYG_NE,13,NYG,NE,p_344,00-0039312,M.Battle,DB,1
2025_13_NYG_NE,13,NYG,NE,p_344,00-0039692,D.Pettus,DB,1
2025_13_NYG_NE,13,NYG,NE,p_344,00-0039770,C.Woods,DB,1
2025_13_NYG_NE,13,NE,NYG,p_245,00-0031957,R.Nunez-Roches,DL,3
2025_13_NYG_NE,13,NE,NYG,p_245,00-0039861,T.Nubin,DB,19
2025_13_NYG_NE,13,NE,NYG,p_335,00-0039861,T.Nubin,DB,2
2025_13_NYG_NE,13,NE,NYG,p_335,00-0040694,D.Alexander,DL,2
2025_13_NYG_NE,13,NE,NYG,p_245,00-0040694,D.Alexander,DL,6
2025_13_NYG_NE,13,NE,NYG,p_236,00-0035713,B.Burns,LB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0035683,D.Lawrence,DL,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0035687,B.Okereke,LB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0036998,J.Holland,DB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0036937,P.Adebo,DB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0037758,C.Flott,DB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0038123,D.Belton,DB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0039861,T.Nubin,DB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0039821,A.Phillips,DB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0040677,A.Carter,LB,10
2025_13_NYG_NE,13,NE,NYG,p_236,00-0040694,D.Alexander,DL,10
2025_13_NYG_NE,13,NYG,NE,p_146,00-0034828,H.Landry,LB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0034778,C.Davis,DB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0034720,R.Spillane,LB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0036286,K.Chaisson,LB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0036302,J.Hawkins,DB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0036981,C.Barmore,DL,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0037253,M.Jones,DB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0039147,C.Gonzalez,DB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0039692,D.Pettus,DB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0040716,C.Woodson,DB,3
2025_13_NYG_NE,13,NYG,NE,p_146,00-0040574,E.Ponder,LB,3
2025_13_NYG_NE,13,NYG,NE,p_254,00-0034828,H.Landry,LB,2
2025_13_NYG_NE,13,NYG,NE,p_254,00-0036286,K.Chaisson,LB,2
2025_13_NYG_NE,13,NYG,NE,p_254,00-0036981,C.Barmore,DL,2
2025_13_NYG_NE,13,NYG,NE,p_254,00-0038653,C.Durden,DL,2
2025_13_NYG_NE,13,NYG,NE,p_344,00-0037253,M.Jones,DB,2
2025_13_NYG_NE,13,NE,NYG,p_344,00-0031957,R.Nunez-Roches,DL,3
2025_13_NYG_NE,13,NE,NYG,p_344,00-0037447,T.Fox,LB,1
2025_13_NYG_NE,13,NE,NYG,p_344,00-0035683,D.Lawrence,DL,2
2025_13_NYG_NE,13,NYG,NE,p_245,00-0037596,J.Gibbens,LB,5
2025_13_NYG_NE,13,NYG,NE,p_434,00-0034828,H.Landry,LB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0034778,C.Davis,DB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0036302,J.Hawkins,DB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0036981,C.Barmore,DL,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0036813,C.Elliss,LB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0037253,M.Jones,DB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0037596,J.Gibbens,LB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0039147,C.Gonzalez,DB,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0038653,C.Durden,DL,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0040171,J.Farmer,DL,1
2025_13_NYG_NE,13,NYG,NE,p_434,00-0040371,E.Gregory,DL,1
2025_13_NYG_NE,13,NE,NYG,p_344,00-0039861,T.Nubin,DB,2
2025_13_NYG_NE,13,NYG,NE,p_155,00-0037596,J.Gibbens,LB,8
2025_13_NYG_NE,13,NYG,NE,p_155,00-0036193,A.Jennings,LB,6
2025_14_DAL_DET,14,DET,DAL,p_425,00-0032052,D.Fowler,DL,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0033120,K.Clark,DL,2
2025_14_DAL_DET,14,DET,DAL,p_425,00-0033877,M.Hooker,DB,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0035718,Q.Williams,DL,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0035301,D.Wilson,DB,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0036441,K.Murray,LB,2
2025_14_DAL_DET,14,DET,DAL,p_425,00-0036942,O.Odighizuwa,DL,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0037275,D.Bland,DB,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0039465,R.Steward,DB,3
2025_14_DAL_DET,14,DET,DAL,p_425,00-0040725,D.Ezeiruaku,LB,2
2025_14_DAL_DET,14,DET,DAL,p_425,00-0040008,S.Revel,DB,3
2025_14_DAL_DET,14,DET,DAL,p_434,00-0033120,K.Clark,DL,4
2025_14_DAL_DET,14,DET,DAL,p_434,00-0033870,S.Thomas,DL,3
2025_14_DAL_DET,14,DET,DAL,p_434,00-0033877,M.Hooker,DB,2
2025_14_DAL_DET,14,DET,DAL,p_434,00-0035718,Q.Williams,DL,4
2025_14_DAL_DET,14,DET,DAL,p_434,00-0035301,D.Wilson,DB,4
2025_14_DAL_DET,14,DET,DAL,p_434,00-0036441,K.Murray,LB,3
2025_14_DAL_DET,14,DET,DAL,p_434,00-0036942,O.Odighizuwa,DL,4
2025_14_DAL_DET,14,DET,DAL,p_434,00-0037275,D.Bland,DB,4
2025_14_DAL_DET,14,DET,DAL,p_434,00-0038556,D.Overshown,LB,3
2025_14_DAL_DET,14,DET,DAL,p_434,00-0040725,D.Ezeiruaku,LB,4
2025_14_DAL_DET,14,DET,DAL,p_434,00-0040008,S.Revel,DB,4
2025_14_DAL_DET,14,DET,DAL,p_335,00-0032052,D.Fowler,DL,18
2025_14_DAL_DET,14,DET,DAL,p_335,00-0033120,K.Clark,DL,9
2025_14_DAL_DET,14,DET,DAL,p_335,00-0033877,M.Hooker,DB,15
2025_14_DAL_DET,14,DET,DAL,p_335,00-0035718,Q.Williams,DL,19
2025_14_DAL_DET,14,DET,DAL,p_335,00-0035301,D.Wilson,DB,18
2025_14_DAL_DET,14,DET,DAL,p_335,00-0036441,K.Murray,LB,12
2025_14_DAL_DET,14,DET,DAL,p_335,00-0037275,D.Bland,DB,20
2025_14_DAL_DET,14,DET,DAL,p_335,00-0037310,J.Houston,LB,6
2025_14_DAL_DET,14,DET,DAL,p_335,00-0038556,D.Overshown,LB,16
2025_14_DAL_DET,14,DET,DAL,p_335,00-0039387,C.Carson,DB,8
2025_14_DAL_DET,14,DET,DAL,p_335,00-0040008,S.Revel,DB,20
2025_14_DAL_DET,14,DET,DAL,p_425,00-0033870,S.Thomas,DL,1
2025_14_DAL_DET,14,DET,DAL,p_425,00-0037310,J.Houston,LB,1
2025_14_DAL_DET,14,DET,DAL,p_245,00-0033870,S.Thomas,DL,11
2025_14_DAL_DET,14,DET,DAL,p_245,00-0035301,D.Wilson,DB,23
2025_14_DAL_DET,14,DET,DAL,p_245,00-0036441,K.Murray,LB,13
2025_14_DAL_DET,14,DET,DAL,p_245,00-0036942,O.Odighizuwa,DL,9
2025_14_DAL_DET,14,DET,DAL,p_245,00-0037665,S.Williams,LB,16
2025_14_DAL_DET,14,DET,DAL,p_245,00-0037275,D.Bland,DB,24
2025_14_DAL_DET,14,DET,DAL,p_245,00-0037561,M.Bell,DB,13
2025_14_DAL_DET,14,DET,DAL,p_245,00-0038556,D.Overshown,LB,21
2025_14_DAL_DET,14,DET,DAL,p_245,00-0039465,R.Steward,DB,19
2025_14_DAL_DET,14,DET,DAL,p_245,00-0040725,D.Ezeiruaku,LB,23
2025_14_DAL_DET,14,DET,DAL,p_245,00-0040008,S.Revel,DB,24
2025_14_DAL_DET,14,DET,DAL,p_245,00-0033120,K.Clark,DL,15
2025_14_DAL_DET,14,DET,DAL,p_245,00-0035718,Q.Williams,DL,13
2025_14_DAL_DET,14,DET,DAL,p_245,00-0037310,J.Houston,LB,6
2025_14_DAL_DET,14,DAL,DET,p_434,00-0032424,D.Reader,DL,16
2025_14_DAL_DET,14,DAL,DET,p_434,00-0033914,A.Anzalone,LB,26
2025_14_DAL_DET,14,DAL,DET,p_434,00-0034344,M.Davenport,DL,23
2025_14_DAL_DET,14,DAL,DET,p_434,00-0034384,D.Reed,DB,25
2025_14_DAL_DET,14,DAL,DET,p_434,00-0036375,A.Robertson,DB,26
2025_14_DAL_DET,14,DAL,DET,p_434,00-0036624,A.McNeill,DL,17
2025_14_DAL_DET,14,DAL,DET,p_434,00-0036964,D.Barnes,LB,26
2025_14_DAL_DET,14,DAL,DET,p_434,00-0037236,A.Hutchinson,DL,26
2025_14_DAL_DET,14,DAL,DET,p_434,00-0039018,J.Campbell,LB,26
2025_14_DAL_DET,14,DAL,DET,p_434,00-0039141,B.Branch,DB,26
2025_14_DAL_DET,14,DAL,DET,p_434,00-0039660,T.Harper,DB,2
2025_14_DAL_DET,14,DAL,DET,p_434,00-0034377,A.Maddox,DB,24
2025_14_DAL_DET,14,DAL,DET,p_434,00-0040672,T.Williams,DL,12
2025_14_DAL_DET,14,DAL,DET,p_335,00-0033914,A.Anzalone,LB,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0034344,M.Davenport,DL,7
2025_14_DAL_DET,14,DAL,DET,p_335,00-0034377,A.Maddox,DB,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0034384,D.Reed,DB,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0035637,R.Ya-Sin,DB,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0036375,A.Robertson,DB,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0036624,A.McNeill,DL,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0037236,A.Hutchinson,DL,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0039018,J.Campbell,LB,13
2025_14_DAL_DET,14,DAL,DET,p_335,00-0039141,B.Branch,DB,11
2025_14_DAL_DET,14,DAL,DET,p_335,00-0038660,T.Nowaske,LB,5
2025_14_DAL_DET,14,DAL,DET,p_425,00-0032424,D.Reader,DL,1
2025_14_DAL_DET,14,DAL,DET,p_425,00-0033914,A.Anzalone,LB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0034344,M.Davenport,DL,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0034377,A.Maddox,DB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0034384,D.Reed,DB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0035637,R.Ya-Sin,DB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0036375,A.Robertson,DB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0036624,A.McNeill,DL,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0037236,A.Hutchinson,DL,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0039018,J.Campbell,LB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0039141,B.Branch,DB,3
2025_14_DAL_DET,14,DAL,DET,p_245,00-0033914,A.Anzalone,LB,30
2025_14_DAL_DET,14,DAL,DET,p_245,00-0033964,A.Muhammad,LB,25
2025_14_DAL_DET,14,DAL,DET,p_245,00-0034377,A.Maddox,DB,30
2025_14_DAL_DET,14,DAL,DET,p_245,00-0034384,D.Reed,DB,30
2025_14_DAL_DET,14,DAL,DET,p_245,00-0035637,R.Ya-Sin,DB,30
2025_14_DAL_DET,14,DAL,DET,p_245,00-0036375,A.Robertson,DB,30
2025_14_DAL_DET,14,DAL,DET,p_245,00-0036624,A.McNeill,DL,23
2025_14_DAL_DET,14,DAL,DET,p_245,00-0036964,D.Barnes,LB,20
2025_14_DAL_DET,14,DAL,DET,p_245,00-0037236,A.Hutchinson,DL,26
2025_14_DAL_DET,14,DAL,DET,p_245,00-0039018,J.Campbell,LB,30
2025_14_DAL_DET,14,DAL,DET,p_245,00-0039141,B.Branch,DB,24
2025_14_DAL_DET,14,DET,DAL,p_245,00-0033877,M.Hooker,DB,12
2025_14_DAL_DET,14,DET,DAL,p_245,00-0036294,L.Wilson,LB,11
2025_14_DAL_DET,14,DET,DAL,p_344,00-0033120,K.Clark,DL,5
2025_14_DAL_DET,14,DET,DAL,p_344,00-0033870,S.Thomas,DL,2
2025_14_DAL_DET,14,DET,DAL,p_344,00-0033877,M.Hooker,DB,4
2025_14_DAL_DET,14,DET,DAL,p_344,00-0035718,Q.Williams,DL,5
2025_14_DAL_DET,14,DET,DAL,p_344,00-0035301,D.Wilson,DB,6
2025_14_DAL_DET,14,DET,DAL,p_344,00-0036294,L.Wilson,LB,4
2025_14_DAL_DET,14,DET,DAL,p_344,00-0037665,S.Williams,LB,5
2025_14_DAL_DET,14,DET,DAL,p_344,00-0037275,D.Bland,DB,6
2025_14_DAL_DET,14,DET,DAL,p_344,00-0039352,M.Liufau,LB,4
2025_14_DAL_DET,14,DET,DAL,p_344,00-0040725,D.Ezeiruaku,LB,5
2025_14_DAL_DET,14,DET,DAL,p_344,00-0040008,S.Revel,DB,6
2025_14_DAL_DET,14,DET,DAL,p_335,00-0036294,L.Wilson,LB,8
2025_14_DAL_DET,14,DET,DAL,p_335,00-0036942,O.Odighizuwa,DL,11
2025_14_DAL_DET,14,DET,DAL,p_335,00-0040725,D.Ezeiruaku,LB,10
2025_14_DAL_DET,14,DET,DAL,p_335,00-0037665,S.Williams,LB,6
2025_14_DAL_DET,14,DET,DAL,p_335,00-0039465,R.Steward,DB,12
2025_14_DAL_DET,14,DET,DAL,p_335,00-0040011,S.James,LB,2
2025_14_DAL_DET,14,DET,DAL,p_344,00-0032052,D.Fowler,DL,1
2025_14_DAL_DET,14,DET,DAL,p_344,00-0036441,K.Murray,LB,2
2025_14_DAL_DET,14,DET,DAL,p_344,00-0036942,O.Odighizuwa,DL,5
2025_14_DAL_DET,14,DET,DAL,p_344,00-0040011,S.James,LB,1
2025_14_DAL_DET,14,DET,DAL,p_245,00-0040011,S.James,LB,3
2025_14_DAL_DET,14,DET,DAL,p_434,00-0037665,S.Williams,LB,1
2025_14_DAL_DET,14,DET,DAL,p_434,00-0037561,M.Bell,DB,2
2025_14_DAL_DET,14,DAL,DET,p_434,00-0036568,R.Lopez,DL,10
2025_14_DAL_DET,14,DAL,DET,p_533,00-0032424,D.Reader,DL,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0034344,M.Davenport,DL,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0034377,A.Maddox,DB,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0034384,D.Reed,DB,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0036624,A.McNeill,DL,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0036964,D.Barnes,LB,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0036568,R.Lopez,DL,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0037236,A.Hutchinson,DL,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0037289,M.Rodriguez,LB,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0039018,J.Campbell,LB,2
2025_14_DAL_DET,14,DAL,DET,p_533,00-0039141,B.Branch,DB,2
2025_14_DAL_DET,14,DAL,DET,p_344,00-0032424,D.Reader,DL,3
2025_14_DAL_DET,14,DAL,DET,p_344,00-0033914,A.Anzalone,LB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0033964,A.Muhammad,LB,7
2025_14_DAL_DET,14,DAL,DET,p_344,00-0034377,A.Maddox,DB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0034384,D.Reed,DB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0036375,A.Robertson,DB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0036964,D.Barnes,LB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0037236,A.Hutchinson,DL,7
2025_14_DAL_DET,14,DAL,DET,p_344,00-0039018,J.Campbell,LB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0039141,B.Branch,DB,8
2025_14_DAL_DET,14,DAL,DET,p_344,00-0040672,T.Williams,DL,6
2025_14_DAL_DET,14,DAL,DET,p_344,00-0034344,M.Davenport,DL,1
2025_14_DAL_DET,14,DAL,DET,p_344,00-0036624,A.McNeill,DL,2
2025_14_DAL_DET,14,DAL,DET,p_344,00-0036568,R.Lopez,DL,5
2025_14_DAL_DET,14,DAL,DET,p_344,00-0038742,T.Wheat,LB,1
2025_14_DAL_DET,14,DAL,DET,p_245,00-0036568,R.Lopez,DL,1
2025_14_DAL_DET,14,DAL,DET,p_245,00-0038742,T.Wheat,LB,6
2025_14_DAL_DET,14,DET,DAL,p_245,00-0038737,I.Land,LB,3
2025_14_DAL_DET,14,DAL,DET,p_245,00-0038660,T.Nowaske,LB,9
2025_14_DAL_DET,14,DET,DAL,p_434,00-0032052,D.Fowler,DL,1
2025_14_DAL_DET,14,DET,DAL,p_344,00-0037310,J.Houston,LB,1
2025_14_DAL_DET,14,DAL,DET,p_335,00-0033964,A.Muhammad,LB,6
2025_14_DAL_DET,14,DAL,DET,p_335,00-0036568,R.Lopez,DL,3
2025_14_DAL_DET,14,DAL,DET,p_335,00-0032424,D.Reader,DL,3
2025_14_DAL_DET,14,DET,DAL,p_245,00-0039387,C.Carson,DB,5
2025_14_DAL_DET,14,DET,DAL,p_335,00-0037561,M.Bell,DB,7
2025_14_DAL_DET,14,DAL,DET,p_434,00-0035637,R.Ya-Sin,DB,1
2025_14_DAL_DET,14,DET,DAL,p_335,00-0033870,S.Thomas,DL,3
2025_14_DAL_DET,14,DET,DAL,p_344,00-0037561,M.Bell,DB,2
2025_14_DAL_DET,14,DET,DAL,p_434,00-0036294,L.Wilson,LB,1
2025_14_DAL_DET,14,DET,DAL,p_425,00-0036294,L.Wilson,LB,1
2025_14_DAL_DET,14,DET,DAL,p_254,00-0033120,K.Clark,DL,3
2025_14_DAL_DET,14,DET,DAL,p_254,00-0035301,D.Wilson,DB,3
2025_14_DAL_DET,14,DET,DAL,p_254,00-0036294,L.Wilson,LB,1
2025_14_DAL_DET,14,DET,DAL,p_254,00-0036942,O.Odighizuwa,DL,1
2025_14_DAL_DET,14,DET,DAL,p_254,00-0037665,S.Williams,LB,1
2025_14_DAL_DET,14,DET,DAL,p_254,00-0037275,D.Bland,DB,3
2025_14_DAL_DET,14,DET,DAL,p_254,00-0037561,M.Bell,DB,1
2025_14_DAL_DET,14,DET,DAL,p_254,00-0038556,D.Overshown,LB,3
2025_14_DAL_DET,14,DET,DAL,p_254,00-0039352,M.Liufau,LB,3
2025_14_DAL_DET,14,DET,DAL,p_254,00-0040725,D.Ezeiruaku,LB,3
2025_14_DAL_DET,14,DET,DAL,p_254,00-0040008,S.Revel,DB,3
2025_14_DAL_DET,14,DAL,DET,p_425,00-0036568,R.Lopez,DL,2
2025_14_DAL_DET,14,DET,DAL,p_254,00-0033870,S.Thomas,DL,2
